"origin","dep_delay","arr_delay"
"EWR",55,92
"EWR",75,91
"EWR",61,74
"EWR",89,84
"JFK",44,48
"JFK",76,63
"EWR",-2,17
"EWR",-2,21
"EWR",2,15
"EWR",-3,34
"EWR",4,-4
"EWR",19,32
"EWR",2,50
"EWR",-7,14
"EWR",19,57
"EWR",14,12
"EWR",6,13
"EWR",18,30
"EWR",6,18
"EWR",71,83
"EWR",39,38
"EWR",55,66
"JFK",213,203
"EWR",55,61
"EWR",64,58
"EWR",73,86
"EWR",-2,11
"EWR",-1,12
"EWR",2,23
"EWR",-2,9
"EWR",-4,10
"EWR",-3,18
"EWR",5,11
"EWR",12,28
"EWR",26,20
"EWR",16,17
"EWR",82,80
"EWR",72,47
"EWR",-3,-3
"EWR",-4,-6
"LGA",-7,-3
"JFK",3,-5
"JFK",0,-3
"EWR",35,22
"LGA",-6,-8
"LGA",-6,-4
"LGA",-5,-15
"LGA",-5,-1
"EWR",-4,10
"LGA",-5,-28
"LGA",-8,-3
"LGA",-3,-13
"LGA",-3,-18
"LGA",-6,-11
"LGA",-5,-2
"LGA",-5,-6
"LGA",1,-10
"LGA",2,8
"LGA",-8,-11
"LGA",-7,-27
"LGA",-2,-16
"LGA",-6,-28
"LGA",-3,25
"LGA",-3,-8
"LGA",-2,7
"LGA",-1,-14
"LGA",-3,-16
"LGA",-10,4
"LGA",21,-3
"LGA",-13,-20
"LGA",-6,-12
"LGA",-1,-10
"LGA",-5,-7
"LGA",-4,0
"LGA",-4,-10
"LGA",-2,-3
"LGA",-2,3
"LGA",-1,14
"LGA",-11,3
"LGA",-5,-7
"LGA",-5,-11
"LGA",-7,-4
"LGA",-4,5
"LGA",-4,-14
"LGA",-8,-22
"LGA",-4,0
"LGA",-6,-16
"LGA",-3,-20
"LGA",-5,5
"LGA",-1,49
"LGA",-1,-7
"LGA",65,92
"LGA",23,18
"JFK",-8,-8
"JFK",-2,-1
"JFK",-1,-10
"JFK",0,-20
"JFK",1,19
"JFK",-7,-19
"JFK",-1,9
"JFK",-2,-14
"JFK",-4,-13
"JFK",-2,-15
"JFK",-1,-2
"JFK",0,-6
"JFK",-3,-7
"JFK",-6,18
"JFK",-2,-8
"LGA",-9,6
"LGA",-4,3
"LGA",-3,-1
"LGA",-2,8
"JFK",3,10
"LGA",4,22
"LGA",2,2
"JFK",15,19
"LGA",-5,-13
"LGA",2,-2
"LGA",-1,-8
"LGA",-1,-1
"LGA",5,-10
"LGA",-6,-20
"LGA",-5,-14
"LGA",7,14
"JFK",-8,-2
"JFK",-7,-6
"JFK",-4,-12
"JFK",-4,12
"JFK",-4,8
"JFK",-7,5
"JFK",-6,-22
"JFK",-3,-5
"JFK",-5,-7
"JFK",-7,-12
"JFK",30,34
"JFK",3,5
"JFK",5,17
"EWR",-4,-16
"EWR",-2,-19
"EWR",-10,-17
"EWR",10,-13
"JFK",27,43
"JFK",25,29
"EWR",5,-3
"EWR",2,15
"EWR",-10,-27
"EWR",7,-3
"EWR",-1,28
"EWR",4,-8
"EWR",24,8
"EWR",-5,-10
"EWR",23,28
"EWR",10,9
"EWR",41,33
"EWR",-4,-26
"EWR",1,6
"EWR",42,49
"EWR",4,-9
"EWR",22,19
"JFK",-4,-4
"JFK",-1,45
"EWR",1,-17
"EWR",83,70
"JFK",-2,18
"EWR",-3,-17
"JFK",-2,17
"EWR",3,3
"EWR",4,14
"EWR",4,-9
"JFK",16,35
"EWR",-2,-4
"EWR",128,123
"EWR",0,-19
"EWR",91,87
"EWR",118,103
"EWR",28,26
"JFK",1,-18
"JFK",2,-23
"EWR",34,40
"EWR",161,159
"JFK",1,22
"JFK",-7,-13
"EWR",1,-12
"EWR",131,125
"JFK",-6,8
"EWR",35,14
"EWR",11,1
"EWR",29,39
"JFK",188,207
"EWR",-1,-19
"JFK",-7,-19
"EWR",16,6
"JFK",3,-13
"EWR",20,4
"EWR",58,36
"JFK",5,-3
"JFK",20,-3
"JFK",23,4
"JFK",15,-12
"JFK",-5,-20
"JFK",6,5
"JFK",43,26
"EWR",66,61
"JFK",-12,-39
"JFK",44,18
"JFK",20,53
"JFK",35,8
"JFK",3,-21
"EWR",28,8
"JFK",-1,-27
"EWR",37,35
"JFK",25,26
"JFK",0,-9
"JFK",-10,19
"JFK",36,35
"JFK",1,-8
"JFK",13,-8
"JFK",-2,-14
"JFK",-1,-4
"EWR",75,63
"JFK",42,22
"JFK",68,39
"EWR",53,44
"JFK",31,-3
"JFK",21,59
"JFK",63,71
"JFK",28,41
"JFK",77,103
"JFK",11,6
"EWR",102,83
"JFK",33,34
"JFK",77,84
"EWR",89,89
"JFK",62,64
"LGA",-18,-7
"LGA",-6,-7
"LGA",1,13
"EWR",170,163
"EWR",138,136
"LGA",-6,24
"LGA",20,9
"LGA",-4,21
"LGA",-3,11
"LGA",-8,1
"LGA",-5,-6
"LGA",27,65
"LGA",6,-1
"LGA",6,5
"LGA",-1,-16
"LGA",54,65
"LGA",46,45
"LGA",9,13
"LGA",46,37
"LGA",81,94
"LGA",64,78
"LGA",-5,12
"LGA",13,9
"LGA",32,34
"LGA",7,26
"LGA",7,8
"EWR",387,374
"LGA",66,61
"LGA",73,66
"LGA",54,45
"LGA",-3,3
"LGA",7,1
"LGA",1,-9
"LGA",-4,22
"LGA",-10,-1
"LGA",0,-2
"LGA",-6,14
"LGA",-5,1
"LGA",12,-2
"LGA",-3,1
"LGA",31,19
"LGA",-8,-1
"LGA",-10,-3
"LGA",46,61
"LGA",-7,-9
"LGA",45,44
"LGA",18,24
"LGA",45,47
"LGA",104,86
"LGA",-4,-18
"LGA",-1,-22
"LGA",-5,-41
"EWR",-6,-12
"LGA",-5,-36
"EWR",-5,-15
"LGA",-5,-18
"EWR",-14,-24
"LGA",13,7
"LGA",-6,-22
"LGA",-4,-34
"LGA",-3,-34
"LGA",-7,-7
"LGA",-5,-16
"EWR",-6,-10
"LGA",-4,-21
"EWR",2,-8
"EWR",5,-8
"EWR",-5,-4
"LGA",-3,-7
"LGA",-10,0
"LGA",-4,-14
"EWR",-12,-23
"LGA",12,-13
"LGA",-12,-12
"EWR",-5,-18
"LGA",-8,6
"LGA",-2,-13
"LGA",-2,-7
"EWR",4,-1
"LGA",-8,-33
"LGA",-6,4
"LGA",-2,-6
"LGA",53,42
"LGA",-3,-14
"LGA",-1,-19
"LGA",-2,-13
"LGA",-6,-10
"LGA",-4,91
"EWR",-5,-17
"LGA",-3,-8
"LGA",-2,-15
"LGA",-10,-29
"LGA",-8,-33
"EWR",3,-18
"EWR",-5,-22
"LGA",-5,-26
"EWR",-3,-11
"LGA",5,-3
"LGA",-7,-26
"LGA",-6,-20
"EWR",0,-7
"EWR",-4,-11
"LGA",-4,-26
"EWR",-6,-22
"EWR",31,11
"EWR",-5,-5
"LGA",-7,-37
"EWR",3,-10
"EWR",10,0
"EWR",112,106
"LGA",-6,-22
"LGA",-1,-19
"EWR",14,3
"EWR",-10,-13
"EWR",22,9
"EWR",-9,0
"EWR",-6,-19
"EWR",-3,-8
"EWR",-8,-15
"EWR",43,33
"EWR",-5,-19
"EWR",77,69
"EWR",68,50
"EWR",-4,-6
"EWR",-6,-13
"EWR",-5,-20
"EWR",-6,3
"EWR",-5,-17
"EWR",-7,-9
"LGA",-6,-9
"EWR",-2,29
"EWR",22,22
"EWR",36,27
"EWR",-1,-6
"LGA",-3,-10
"LGA",-6,-23
"LGA",0,-17
"LGA",0,4
"EWR",13,6
"EWR",126,125
"EWR",-3,-8
"LGA",-2,4
"LGA",-7,-28
"LGA",-7,-9
"EWR",9,-21
"LGA",77,73
"EWR",2,-22
"EWR",-6,-17
"EWR",-6,-26
"EWR",-2,-29
"EWR",109,111
"LGA",-5,-20
"EWR",6,8
"EWR",-3,0
"EWR",18,8
"LGA",-8,-26
"EWR",0,-16
"EWR",5,-2
"EWR",-5,-16
"LGA",-7,-17
"EWR",-5,-17
"LGA",0,-14
"EWR",15,5
"EWR",-2,-17
"EWR",-3,-24
"EWR",-9,-23
"EWR",-1,-8
"EWR",0,-7
"EWR",-3,-6
"LGA",126,126
"LGA",14,31
"EWR",16,12
"EWR",22,32
"EWR",2,-47
"EWR",35,10
"EWR",-3,-32
"EWR",84,107
"EWR",-3,-5
"EWR",-4,-14
"EWR",11,-12
"LGA",168,204
"EWR",-6,-21
"EWR",-7,-28
"EWR",0,-12
"EWR",-4,-16
"EWR",-4,-27
"EWR",-7,-18
"EWR",4,-11
"EWR",8,6
"EWR",38,19
"LGA",90,82
"EWR",-8,-20
"EWR",-1,0
"EWR",28,22
"EWR",-2,-11
"EWR",4,-10
"EWR",-1,1
"EWR",-7,-14
"EWR",-5,-4
"EWR",-2,-14
"EWR",-3,-2
"EWR",3,9
"EWR",3,17
"EWR",8,6
"EWR",8,3
"EWR",6,-2
"EWR",42,40
"EWR",118,133
"EWR",-7,-18
"EWR",-7,-4
"EWR",-5,-29
"EWR",-1,-2
"EWR",-2,-16
"EWR",-12,-45
"EWR",-3,-9
"EWR",-7,-36
"EWR",-5,-6
"EWR",-5,18
"EWR",-3,-14
"EWR",-4,7
"EWR",-3,-16
"EWR",-2,-31
"EWR",14,19
"EWR",9,0
"EWR",107,92
"EWR",71,76
"EWR",-4,-18
"LGA",-4,-14
"EWR",-1,-17
"EWR",4,-4
"EWR",1,-34
"EWR",-5,-34
"LGA",-9,-50
"EWR",105,88
"EWR",12,-6
"EWR",40,50
"LGA",-1,-26
"LGA",-5,-31
"EWR",-4,-13
"LGA",-3,-21
"LGA",-9,-18
"EWR",21,-2
"LGA",34,1
"EWR",-5,-22
"EWR",-2,-22
"LGA",-15,-33
"EWR",9,13
"EWR",8,-8
"EWR",22,23
"EWR",30,10
"EWR",21,32
"EWR",32,47
"EWR",18,1
"EWR",19,0
"EWR",431,454
"EWR",113,90
"LGA",59,42
"LGA",381,364
"EWR",-8,-1
"EWR",-3,-8
"EWR",-2,21
"EWR",-1,-14
"EWR",-4,11
"EWR",-6,-14
"EWR",-8,-12
"EWR",-6,-24
"EWR",-3,-18
"EWR",4,-11
"EWR",2,-17
"EWR",-2,-10
"EWR",3,18
"EWR",-4,-13
"EWR",-4,-7
"EWR",-4,-21
"EWR",-1,9
"EWR",30,49
"EWR",3,-4
"EWR",38,29
"LGA",-9,-19
"LGA",-5,28
"LGA",0,50
"LGA",-3,6
"LGA",3,36
"LGA",-7,42
"LGA",4,-12
"LGA",-10,15
"LGA",-9,-8
"LGA",-2,35
"LGA",28,13
"LGA",21,28
"EWR",-6,28
"LGA",-3,10
"JFK",-3,51
"JFK",-3,33
"EWR",-2,27
"EWR",-6,29
"LGA",15,41
"LGA",22,52
"LGA",6,25
"JFK",0,-2
"JFK",-5,27
"EWR",-4,8
"EWR",7,26
"EWR",7,35
"EWR",-1,12
"EWR",2,-8
"EWR",-8,27
"JFK",4,60
"LGA",44,52
"EWR",6,112
"EWR",-1,23
"EWR",13,37
"EWR",3,45
"LGA",52,62
"JFK",0,11
"JFK",8,70
"EWR",10,27
"EWR",-5,17
"JFK",-4,3
"EWR",7,41
"JFK",-3,6
"JFK",22,76
"JFK",12,90
"JFK",10,73
"JFK",-3,35
"EWR",2,20
"EWR",-2,22
"EWR",0,37
"JFK",7,53
"EWR",12,52
"JFK",21,17
"JFK",27,95
"JFK",12,20
"JFK",50,60
"EWR",-3,-17
"EWR",13,69
"EWR",-4,-26
"JFK",35,96
"EWR",7,4
"LGA",-6,23
"EWR",51,81
"EWR",89,123
"EWR",13,77
"LGA",-3,1
"LGA",22,30
"LGA",-6,30
"EWR",28,58
"LGA",155,164
"LGA",16,43
"JFK",100,191
"LGA",7,43
"JFK",132,214
"LGA",0,10
"EWR",162,258
"LGA",-7,28
"JFK",116,163
"LGA",3,15
"LGA",0,13
"LGA",55,43
"LGA",28,11
"LGA",27,13
"EWR",98,173
"EWR",93,157
"EWR",185,246
"LGA",118,94
"LGA",110,91
"EWR",234,278
"LGA",100,89
"EWR",155,236
"EWR",245,302
"EWR",205,233
"EWR",282,292
"EWR",238,248
"JFK",262,301
"EWR",282,327
"EWR",278,301
"EWR",339,369
"LGA",280,260
"LGA",-10,0
"LGA",-7,13
"LGA",-6,24
"EWR",-4,2
"EWR",-6,-8
"EWR",-2,-11
"EWR",0,0
"EWR",-8,-13
"EWR",5,15
"EWR",-5,2
"EWR",-6,3
"EWR",11,-5
"EWR",-4,-6
"LGA",3,36
"LGA",0,39
"EWR",0,12
"EWR",11,6
"LGA",-9,43
"LGA",4,22
"EWR",-8,-3
"LGA",-8,22
"EWR",-7,-22
"LGA",6,91
"EWR",20,30
"EWR",-4,-14
"LGA",-9,15
"LGA",-3,28
"LGA",-3,16
"LGA",-6,7
"EWR",-8,-19
"EWR",-6,-31
"EWR",23,59
"EWR",19,23
"EWR",12,17
"LGA",-4,20
"EWR",36,31
"EWR",24,24
"EWR",2,13
"EWR",2,-19
"LGA",39,77
"LGA",16,48
"LGA",-5,15
"EWR",-4,-6
"LGA",-3,11
"EWR",-4,6
"EWR",3,-22
"EWR",1,-12
"EWR",-3,-6
"LGA",-8,-1
"EWR",-4,-29
"EWR",-3,-13
"LGA",78,86
"LGA",-1,4
"EWR",-1,8
"EWR",8,-5
"LGA",7,32
"EWR",4,20
"LGA",-4,0
"EWR",-3,-6
"EWR",-1,-12
"EWR",-1,-13
"LGA",4,20
"LGA",-4,32
"EWR",21,-9
"EWR",14,15
"EWR",15,11
"LGA",-4,9
"LGA",-3,29
"LGA",-1,20
"EWR",106,92
"LGA",25,31
"LGA",4,20
"LGA",-1,-6
"LGA",-10,0
"EWR",-4,-13
"EWR",1,4
"LGA",7,9
"EWR",25,13
"LGA",-10,15
"EWR",-3,-11
"LGA",3,33
"LGA",-5,12
"EWR",31,12
"LGA",0,13
"EWR",8,-8
"LGA",-8,3
"EWR",16,5
"EWR",9,-16
"LGA",-1,21
"LGA",-7,2
"EWR",52,56
"LGA",39,17
"LGA",-6,-28
"LGA",-6,-6
"LGA",89,80
"LGA",71,46
"LGA",28,8
"LGA",-6,-24
"LGA",30,1
"LGA",38,33
"LGA",15,-7
"LGA",5,-3
"LGA",8,-3
"LGA",41,38
"EWR",95,99
"LGA",38,18
"LGA",17,3
"LGA",15,-5
"LGA",-6,-23
"LGA",-8,15
"LGA",78,55
"LGA",-4,-4
"LGA",-6,-16
"LGA",101,76
"LGA",11,-5
"LGA",-8,-1
"LGA",-9,-20
"LGA",7,6
"LGA",17,-10
"LGA",10,13
"LGA",1,0
"LGA",-2,-11
"LGA",56,13
"LGA",49,9
"LGA",-5,-35
"LGA",5,-30
"LGA",-7,-15
"LGA",119,100
"LGA",-4,-8
"LGA",33,24
"LGA",-1,-16
"LGA",-1,-15
"LGA",-4,-34
"LGA",8,-4
"LGA",76,70
"LGA",-11,-40
"LGA",16,11
"LGA",128,127
"LGA",33,6
"LGA",69,58
"LGA",13,0
"LGA",75,59
"LGA",98,72
"LGA",65,61
"LGA",68,33
"LGA",100,94
"LGA",344,307
"LGA",271,246
"EWR",-9,-10
"EWR",-9,-9
"EWR",-3,-3
"EWR",-3,-3
"EWR",-9,-4
"EWR",-5,-9
"EWR",-5,1
"EWR",-2,-1
"EWR",-8,-6
"EWR",-5,-1
"EWR",-3,-1
"EWR",-2,7
"EWR",-7,-11
"EWR",5,17
"EWR",-2,2
"EWR",-9,-8
"EWR",-6,-5
"EWR",-6,-2
"EWR",3,6
"EWR",21,56
"EWR",2,7
"EWR",3,-6
"EWR",42,39
"EWR",55,66
"JFK",-10,6
"LGA",-7,-10
"LGA",-6,-16
"LGA",-6,-2
"LGA",-5,-10
"LGA",-9,-6
"JFK",0,4
"LGA",1,2
"LGA",-5,-15
"LGA",-7,2
"LGA",-7,-5
"LGA",-5,-17
"JFK",-5,-5
"LGA",5,-9
"LGA",7,6
"LGA",-8,-13
"JFK",13,8
"JFK",-1,8
"JFK",0,2
"LGA",3,-11
"LGA",11,4
"LGA",-5,-4
"LGA",3,-9
"LGA",-5,4
"JFK",3,-8
"LGA",0,-1
"JFK",-12,-10
"JFK",-12,-19
"LGA",-6,-19
"LGA",14,-1
"LGA",-9,10
"LGA",-9,-7
"JFK",-8,-17
"JFK",-8,-21
"LGA",-8,-13
"LGA",-2,-14
"JFK",-7,17
"EWR",-7,-21
"EWR",-7,-8
"LGA",-2,4
"LGA",-2,4
"JFK",-1,-6
"EWR",-5,-19
"LGA",-4,-15
"EWR",-3,-10
"JFK",-2,11
"EWR",-1,8
"LGA",1,-13
"LGA",2,12
"JFK",-5,-3
"LGA",-2,2
"LGA",-5,-13
"LGA",-2,2
"JFK",-5,-14
"LGA",-4,-24
"JFK",18,12
"LGA",2,-23
"EWR",30,9
"EWR",-6,-17
"EWR",32,32
"EWR",-7,-8
"EWR",1,-17
"JFK",-6,-19
"EWR",-3,-7
"LGA",-4,-26
"EWR",0,-18
"EWR",41,20
"JFK",-2,12
"JFK",-6,-12
"EWR",5,-9
"JFK",7,16
"EWR",21,15
"LGA",-8,-12
"LGA",-1,-20
"LGA",-1,-16
"JFK",-1,-9
"EWR",-6,-30
"LGA",5,-7
"EWR",13,-18
"JFK",5,-5
"LGA",1,-4
"LGA",6,-10
"LGA",1,-15
"EWR",9,-3
"EWR",21,9
"LGA",-2,-14
"LGA",-4,-28
"JFK",-3,-11
"LGA",-7,-18
"JFK",-6,-4
"JFK",-2,-9
"JFK",33,37
"JFK",-4,2
"LGA",12,-1
"LGA",-1,-20
"LGA",-4,-24
"JFK",-7,-15
"LGA",2,-12
"LGA",-4,-31
"LGA",24,14
"LGA",51,28
"JFK",6,-1
"JFK",62,66
"JFK",83,75
"LGA",-6,-34
"JFK",-4,-2
"LGA",-2,-25
"LGA",38,6
"EWR",105,90
"JFK",20,12
"JFK",36,28
"LGA",41,23
"LGA",91,73
"JFK",58,55
"JFK",-1,-9
"EWR",0,-8
"JFK",-1,-14
"JFK",-6,-1
"JFK",7,18
"EWR",2,-14
"EWR",-4,20
"EWR",6,-9
"EWR",7,-11
"EWR",-5,-16
"EWR",-3,-12
"JFK",-3,4
"JFK",-1,19
"JFK",0,-1
"EWR",20,9
"EWR",33,20
"JFK",0,-29
"JFK",0,-19
"EWR",34,24
"JFK",-3,9
"EWR",0,-18
"EWR",41,31
"JFK",-4,4
"EWR",24,10
"JFK",0,-22
"EWR",25,28
"EWR",16,0
"EWR",1,-4
"LGA",-8,-12
"JFK",-7,-15
"JFK",-1,-24
"JFK",-1,-22
"JFK",24,27
"JFK",-1,-16
"EWR",10,-11
"LGA",-5,-27
"EWR",1,-15
"JFK",14,-4
"JFK",-1,-29
"JFK",-1,-12
"EWR",13,8
"EWR",0,-3
"EWR",0,-1
"LGA",0,-20
"LGA",-10,-15
"LGA",-1,-12
"EWR",13,19
"LGA",-6,-29
"JFK",5,-6
"JFK",24,11
"LGA",-4,-18
"LGA",-6,-23
"JFK",27,33
"LGA",-8,-14
"EWR",33,18
"LGA",-9,-32
"LGA",22,13
"LGA",-1,3
"LGA",24,9
"LGA",-12,-41
"LGA",4,-13
"EWR",81,102
"EWR",50,24
"EWR",55,47
"LGA",0,-12
"EWR",88,84
"LGA",2,-21
"EWR",114,110
"LGA",68,36
"LGA",59,75
"LGA",-6,-5
"LGA",-6,25
"LGA",-5,-14
"LGA",-3,-2
"LGA",0,-16
"LGA",-9,-26
"LGA",10,14
"LGA",-4,-15
"LGA",-6,-19
"LGA",0,8
"LGA",-11,-26
"LGA",-2,-12
"LGA",-5,-20
"LGA",-5,0
"LGA",6,5
"LGA",-1,-22
"EWR",-5,-3
"EWR",3,-11
"EWR",-3,-3
"LGA",16,5
"EWR",-2,-11
"EWR",-2,-21
"EWR",-1,-18
"EWR",34,20
"EWR",-3,12
"EWR",-2,-7
"EWR",0,-12
"EWR",-1,-22
"EWR",35,45
"EWR",-4,-6
"EWR",4,-10
"EWR",-6,-19
"EWR",-1,-6
"EWR",2,-32
"EWR",9,3
"EWR",56,41
"EWR",73,60
"LGA",-8,27
"LGA",-7,3
"LGA",-6,9
"LGA",-3,19
"LGA",-1,23
"LGA",-10,47
"LGA",-3,29
"LGA",8,13
"LGA",-6,60
"LGA",12,53
"LGA",-1,37
"LGA",-7,17
"LGA",-3,17
"LGA",-2,12
"LGA",3,21
"LGA",1,35
"LGA",15,77
"LGA",-1,39
"LGA",-5,11
"LGA",-4,53
"LGA",-6,13
"LGA",-8,9
"LGA",-6,28
"LGA",0,58
"LGA",-3,85
"LGA",-3,11
"LGA",-2,30
"LGA",1,41
"LGA",-10,23
"LGA",-6,33
"LGA",1,14
"LGA",-4,24
"LGA",-9,0
"LGA",-7,15
"LGA",-3,51
"LGA",77,64
"LGA",80,113
"LGA",-6,-4
"LGA",-3,-7
"LGA",-1,-6
"LGA",0,9
"LGA",-5,-9
"LGA",14,12
"LGA",6,-9
"LGA",1,-12
"LGA",5,-23
"LGA",-4,-19
"LGA",-11,-25
"LGA",0,-18
"LGA",-2,-31
"LGA",-2,17
"EWR",-1,-10
"EWR",0,3
"EWR",0,-3
"EWR",3,-5
"LGA",14,8
"EWR",-2,-8
"EWR",2,3
"LGA",24,19
"EWR",-1,-22
"LGA",27,1
"EWR",21,10
"EWR",-6,-24
"EWR",1,2
"EWR",18,-6
"EWR",2,0
"EWR",17,16
"EWR",17,43
"EWR",3,-1
"EWR",0,7
"EWR",1,5
"LGA",98,82
"EWR",-3,-18
"EWR",1,-1
"LGA",-8,-14
"LGA",-5,-6
"EWR",4,14
"EWR",5,-1
"EWR",5,-5
"EWR",-6,7
"EWR",11,9
"LGA",-1,-6
"EWR",41,29
"EWR",10,8
"LGA",-6,-29
"LGA",16,8
"EWR",51,54
"LGA",-7,-20
"LGA",-4,-24
"LGA",7,3
"LGA",-1,-28
"EWR",40,51
"LGA",4,-1
"EWR",13,2
"EWR",39,28
"LGA",0,1
"EWR",88,77
"LGA",-2,-20
"EWR",-5,-15
"EWR",59,46
"EWR",4,-3
"LGA",4,-22
"EWR",2,-4
"LGA",-6,-3
"EWR",-6,-38
"EWR",1,-9
"LGA",-1,2
"LGA",-6,-28
"LGA",26,12
"LGA",-5,-31
"EWR",3,-2
"LGA",0,-3
"EWR",122,111
"EWR",19,8
"EWR",4,-14
"LGA",5,-13
"LGA",23,14
"EWR",20,-8
"EWR",11,-28
"EWR",1,68
"LGA",13,-14
"LGA",-8,-5
"EWR",11,-12
"LGA",-3,-13
"EWR",4,6
"EWR",49,52
"LGA",6,-16
"EWR",25,2
"EWR",-5,-9
"LGA",-10,-25
"LGA",-1,-34
"EWR",30,5
"EWR",11,25
"EWR",16,5
"EWR",17,-1
"LGA",-2,-20
"LGA",0,-16
"LGA",45,58
"LGA",-1,-19
"LGA",4,21
"LGA",-1,-31
"EWR",2,-8
"LGA",1,2
"EWR",157,148
"LGA",-1,-30
"EWR",21,10
"EWR",51,48
"EWR",53,44
"LGA",-8,-28
"EWR",33,33
"EWR",34,21
"LGA",-5,-25
"LGA",-4,-27
"EWR",68,50
"EWR",12,30
"EWR",13,0
"LGA",-6,-26
"LGA",95,78
"LGA",37,27
"EWR",3,1
"LGA",3,-13
"EWR",5,1
"EWR",5,-6
"LGA",0,-7
"EWR",10,-6
"EWR",38,57
"LGA",-7,-10
"LGA",0,29
"LGA",2,-21
"EWR",46,28
"EWR",67,60
"EWR",7,9
"LGA",-4,-29
"EWR",-3,-10
"LGA",3,-29
"LGA",-4,-18
"EWR",2,-9
"LGA",-2,-26
"LGA",64,47
"EWR",72,81
"LGA",-4,-37
"EWR",47,15
"LGA",-4,2
"LGA",31,-3
"LGA",-10,-26
"LGA",0,-43
"EWR",-7,-34
"LGA",-8,-18
"LGA",-7,-11
"EWR",-4,-23
"EWR",-13,-29
"EWR",-3,-13
"EWR",66,71
"LGA",-3,-27
"EWR",68,79
"EWR",0,11
"EWR",-3,-33
"EWR",77,76
"LGA",-1,-24
"EWR",13,13
"EWR",-4,5
"EWR",15,17
"EWR",28,12
"LGA",11,-23
"EWR",77,62
"EWR",5,-27
"EWR",43,32
"EWR",64,63
"EWR",-3,3
"EWR",-5,-19
"EWR",3,-15
"EWR",-3,-21
"EWR",51,44
"LGA",-2,-17
"LGA",-1,-4
"EWR",35,19
"LGA",-5,-25
"EWR",52,35
"EWR",33,32
"LGA",-2,-31
"EWR",29,6
"EWR",0,-1
"LGA",-7,-37
"LGA",-2,-16
"LGA",30,21
"EWR",9,3
"LGA",69,51
"LGA",-5,-4
"EWR",12,20
"LGA",8,-2
"LGA",79,59
"EWR",7,-6
"EWR",14,0
"EWR",30,24
"LGA",4,-13
"LGA",-2,-15
"EWR",78,75
"LGA",49,40
"LGA",-4,-35
"EWR",50,31
"EWR",18,1
"EWR",11,-27
"EWR",13,19
"EWR",87,78
"EWR",38,36
"EWR",44,32
"EWR",61,41
"EWR",51,56
"LGA",72,76
"EWR",48,53
"EWR",45,61
"LGA",148,139
"EWR",88,92
"EWR",85,89
"EWR",100,163
"LGA",200,201
"LGA",56,56
"LGA",-8,-41
"LGA",-2,-20
"LGA",0,-7
"LGA",-9,-38
"LGA",1,-24
"LGA",-9,24
"LGA",0,-20
"LGA",-6,-25
"LGA",-7,-23
"LGA",-3,-28
"LGA",8,-26
"LGA",-6,0
"LGA",0,-7
"LGA",4,-18
"LGA",-8,19
"LGA",-6,-20
"LGA",82,47
"LGA",42,18
"EWR",15,-14
"EWR",-3,-14
"EWR",2,-21
"EWR",-4,-19
"EWR",16,-13
"EWR",34,13
"EWR",-5,-33
"EWR",-1,-15
"EWR",68,43
"LGA",-1,-20
"EWR",51,28
"EWR",51,48
"EWR",53,49
"LGA",238,210
"EWR",-8,-18
"EWR",-3,19
"EWR",4,-6
"EWR",11,-5
"EWR",-7,-2
"EWR",-1,-18
"EWR",15,8
"EWR",1,-27
"EWR",3,-5
"EWR",-2,-10
"EWR",1,-7
"EWR",4,-4
"EWR",6,-11
"EWR",-3,-8
"EWR",9,4
"EWR",-2,-8
"EWR",11,-6
"EWR",-1,-8
"EWR",1,-16
"EWR",23,24
"EWR",-5,-22
"EWR",-3,-5
"EWR",0,4
"EWR",-2,-17
"EWR",-6,-8
"EWR",2,-14
"EWR",-7,-9
"EWR",-3,-14
"EWR",-4,-11
"EWR",24,13
"EWR",-4,-11
"EWR",-6,-2
"EWR",5,-8
"EWR",54,40
"LGA",-4,4
"LGA",1,-17
"LGA",-3,-5
"LGA",-1,-23
"LGA",-10,-37
"LGA",-5,-19
"LGA",4,-15
"LGA",27,17
"LGA",54,40
"LGA",-10,-27
"LGA",179,141
"LGA",183,148
"LGA",7,-4
"EWR",-8,-1
"EWR",-8,-7
"EWR",-6,-17
"EWR",-6,-10
"EWR",-2,-4
"EWR",-10,-9
"EWR",-4,-16
"EWR",-5,-18
"EWR",-4,-19
"EWR",1,-13
"EWR",-2,-23
"EWR",-5,-9
"EWR",-6,-20
"EWR",-5,-1
"EWR",-4,12
"EWR",-5,-17
"EWR",2,7
"EWR",8,20
"EWR",-6,-21
"EWR",-9,-14
"EWR",-5,-12
"EWR",-4,-9
"EWR",-7,-26
"EWR",17,7
"EWR",13,11
"EWR",-6,-39
"EWR",1,-16
"EWR",-6,-13
"EWR",26,29
"LGA",-6,-16
"JFK",-5,-3
"EWR",0,-12
"EWR",-4,-3
"LGA",-5,-17
"EWR",1,-7
"EWR",-3,-15
"EWR",17,15
"EWR",2,-2
"LGA",-11,-5
"EWR",-1,-8
"EWR",4,48
"LGA",-5,-18
"EWR",-1,2
"EWR",-5,-1
"EWR",11,18
"EWR",-4,0
"EWR",-3,4
"LGA",3,-2
"LGA",-12,-10
"EWR",4,26
"EWR",-1,19
"EWR",-8,9
"EWR",-3,-4
"LGA",-2,-18
"JFK",-4,-24
"LGA",-2,-20
"EWR",-2,-8
"EWR",-2,-2
"EWR",-7,5
